cleaned_area,cleaned_road,bed,bath,floor,is_land,tag,Loại địa ốc,Pháp lý,cleaned_price
101.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3030.0
85.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1080.0
77.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3100.0
45.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4200.0
77.3,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3680.0
85.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1530.0
69.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1400.0
96.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1550.0
64.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2300.0
57.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
66.8,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
55.4,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,830.0
64.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1025.0
111.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2000.0
57.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1250.0
77.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1100.0
61.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,8500.0
61.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2450.0
50.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,930.0
80.7,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2000.0
504.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,5046.0
82.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
46.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1600.0
75.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
71.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,380.0
96.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2028.6
72.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
245.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3500.0
114.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1000.0
95.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,690.0
72.4,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,650.0
45.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1150.0
90.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1500.0
93.1,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1200.0
51.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
119.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2394.0
116.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1566.0
54.4,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2500.0
50.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
72.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
112.5,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,14000.0
60.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3240.0
80.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,5000.0
100.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
67.3,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1400.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
72.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2500.0
51.3,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,820.0
79.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
79.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
45.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4900.0
71.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
46.4,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1980.0
300.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,6900.0
48.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,710.0
120.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2200.0
182.5,12.5,0.0,0.0,0.0,1,quang_ninh,"bán đất nông, lâm nghiệp",,2372.5
67.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1020.0
120.0,17.5,0.0,0.0,5.0,1,quang_ninh,bán đất nền dự án,Sổ hồng,7800.0
119.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,920.0
156.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3200.0
76.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,6500.0
55.9,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1600.0
62.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4300.0
303.5,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3300.0
45.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1200.0
45.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1150.0
171.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán căn hộ chung cư,,6000.0
47.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
75.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3225.0
63.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3650.0
60.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3240.0
83.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1800.0
180.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3240.0
289.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,5780.0
129.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1420.0
64.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,990.0
52.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1150.0
97.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2145.0
89.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
100.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,5200.0
55.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2450.0
63.4,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,840.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
68.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1550.0
87.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1600.0
61.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2450.0
60.8,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
72.9,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1100.0
300.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3600.0
127.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán biệt thự,,11000.0
55.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2150.0
54.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3800.0
199.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,5577.599999999999
112.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
53.81,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
90.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2700.0
50.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
113.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2373.0
217.2,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3000.0
150.0,12.5,3.0,2.0,6.0,0,quang_ninh,bán nhà hàng - khách sạn,Giấy tờ hợp lệ,25000.0
68.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán căn hộ chung cư,,1080.0
58.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1600.0
69.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1900.0
245.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3500.0
55.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2500.0
445.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,9790.0
100.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2150.0
146.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1612.6
196.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2352.0
51.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1700.0
51.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
63.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2200.0
77.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2200.0
195.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3900.0
100.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,920.0
72.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2400.0
456.3,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,13643.369999999999
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
100.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2000.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
50.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,900.0
77.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3200.0
70.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2100.0
65.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1690.0
90.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
100.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2800.0
69.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1700.0
54.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1250.0
58.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2550.0
90.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2360.0
164.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,800.0
85.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
63.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3000.0
108.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,6000.0
129.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
77.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3263.4
56.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1100.0
90.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2880.0
85.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1050.0
100.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3320.0
320.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,11200.0
80.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3200.0
48.5,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2100.0
69.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1400.0
451.6,12.5,0.0,0.0,0.0,1,quang_ninh,"bán đất nông, lâm nghiệp",,2483.8
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất nền dự án,,2800.0
54.9,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,900.0
80.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2000.0
78.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2050.0
64.4,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2580.0
100.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3100.0
312.4,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,13120.8
54.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2000.0
300.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1500.0
95.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1377.5
48.8,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
95.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1500.0
72.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,4800.0
44.4,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2200.0
375.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1500.0
99.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,870.0
59.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1120.0
64.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
60.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
56.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
48.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,930.0
70.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3640.0
200.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,5200.0
64.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3200.0
35.2,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,798.0
65.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1130.0
63.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3200.0
65.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2300.0
85.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1080.0
65.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,920.0
70.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1850.0
51.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
317.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2282.4
55.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,5500.0
58.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2550.0
54.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1550.0
39.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,6500.0
56.1,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,820.0
92.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
100.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất nền dự án,Sổ hồng,2400.0
69.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
106.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,990.0
59.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
75.9,12.5,3.0,2.0,3.0,0,quang_ninh,bán căn hộ chung cư,,1500.0
70.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1550.0
53.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,600.0
71.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4300.0
87.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,4200.0
125.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1650.0
132.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,4230.4
99.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1732.5
180.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,9200.0
68.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
99.1,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2250.0
403.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,10075.0
105.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà phố dự án,,1950.0
62.56,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4200.0
60.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
68.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán căn hộ chung cư,,1500.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
58.3,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2100.0
70.35,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,7100.0
58.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1300.0
53.4,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1050.0
70.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1500.0
129.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1420.0
60.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,960.0
89.0,12.5,0.0,0.0,0.0,1,quang_ninh,"bán đất nông, lâm nghiệp",,1691.0
222.0,12.5,0.0,0.0,0.0,1,quang_ninh,"bán đất nông, lâm nghiệp",,1200.0
432.0,12.5,0.0,0.0,0.0,1,quang_ninh,"bán đất nông, lâm nghiệp",,5616.0
80.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3500.0
57.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1400.0
97.1,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
170.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,10200.0
72.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2500.0
50.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1120.0
175.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2000.0
62.2,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3200.0
92.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1380.0
54.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
45.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1100.0
128.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1152.0
65.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,6200.0
81.3,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4600.0
65.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1050.0
205.1,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2461.2
62.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,5000.0
67.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
94.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1600.0
51.2,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2300.0
51.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1250.0
103.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
81.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2025.0
48.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2200.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
77.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3300.0
111.1,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2200.0
93.1,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1100.0
82.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,4537.5
100.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2500.0
64.5,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1050.0
141.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3313.5
58.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1800.0
85.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3100.0
52.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,4080.0
300.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất nền dự án,,13200.0
88.8,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,850.0
38.7,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2200.0
58.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1100.0
60.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3100.0
48.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
50.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2400.0
50.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,720.0
50.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1000.0
63.1,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1000.0
46.8,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,820.0
71.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1787.5
54.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,600.0
67.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3500.0
54.4,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2550.0
114.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
41.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,5100.0
58.1,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1050.0
105.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2950.0
56.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,800.0
56.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3650.0
59.8,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1180.0
46.4,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà phố dự án,,1980.0
60.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3200.0
87.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1400.0
100.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,3100.0
54.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,650.0
95.2,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,690.0
63.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,9000.0
58.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,620.0
58.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1600.0
73.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2650.0
81.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
100.6,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
55.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,935.0
80.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2000.0
77.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1200.0
140.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,8500.0
45.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,450.0
150.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,4950.0
112.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
66.7,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà phố dự án,,2500.0
50.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
46.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1200.0
55.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2050.0
90.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,3780.0
50.5,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1500.0
73.1,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
39.0,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,6500.0
45.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,1680.0
120.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà phố dự án,,1900.0
54.6,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà riêng,,2050.0
96.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2200.0
57.3,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,2100.0
90.8,12.5,3.0,2.0,3.0,0,quang_ninh,bán căn hộ chung cư,,4200.0
64.7,12.5,3.0,2.0,3.0,0,quang_ninh,bán nhà phố dự án,,2100.0
68.7,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1600.0
89.0,12.5,0.0,0.0,0.0,1,quang_ninh,bán đất thổ cư,,1100.0
